1_003	
2θ, °	Intensity, counts
34.6199989318848	-10.9415159225464
34.6399993896484	5.35413360595703
34.6599998474121	-5.62906169891357
34.6800003051758	-1.55770635604858
34.7000007629395	18.0834083557129
34.7200012207031	12.8132352828979
34.7400016784668	16.9757251739502
34.7599983215332	16.1288280487061
34.7799987792969	-7.23922300338745
34.7999992370605	16.3624629974365
34.8199996948242	-1.63166475296021
34.8400001525879	-2.33453774452209
34.8600006103516	4.36986875534058
34.8800010681152	-11.3832902908325
34.9000015258789	-11.2715759277344
34.9199981689453	7.18175172805786
34.939998626709	8.27014923095703
34.9599990844727	7.73381328582764
34.9799995422363	-4.7152533531189
35	7.51280212402344
35.0200004577637	20.5752468109131
35.0400009155273	0.81411874294281
35.060001373291	11.1727733612061
35.0800018310547	0.259777724742889
35.0999984741211	26.5810108184814
35.1199989318848	-2.12594413757324
35.1399993896484	12.3782119750977
35.1599998474121	-11.1465167999268
35.1800003051758	-2.19351029396057
35.2000007629395	4.76477193832397
35.2200012207031	-15.1278209686279
35.2400016784668	11.9499626159668
35.2599983215332	11.5678815841675
35.2799987792969	-0.0928012132644653
35.2999992370605	-1.94489371776581
35.3199996948242	0.48590013384819
35.3400001525879	4.80185747146606
35.3600006103516	-4.75507116317749
35.3800010681152	6.89306497573853
35.4000015258789	12.8545589447021
35.4199981689453	-5.53367853164673
35.439998626709	5.70817852020264
35.4599990844727	11.1440801620483
35.4799995422363	10.3788642883301
35.5	1.83372521400452
35.5200004577637	0.36451444029808
35.5400009155273	-5.99362564086914
35.560001373291	8.3799991607666
35.5800018310547	16.8478202819824
35.5999984741211	9.17883205413818
35.6199989318848	10.938946723938
35.6399993896484	34.5707626342773
35.6599998474121	0.150955364108086
35.6800003051758	4.64967775344849
35.7000007629395	9.33998203277588
35.7200012207031	2.44223427772522
35.7400016784668	7.56811380386353
35.7599983215332	-4.10537624359131
35.7799987792969	-11.1005706787109
35.7999992370605	0.714224815368652
35.8199996948242	14.5442667007446
35.8400001525879	8.39409446716309
35.8600006103516	-4.05256652832031
35.8800010681152	0.324158847332001
35.9000015258789	22.9001083374023
35.9199981689453	16.9571113586426
35.939998626709	4.40608882904053
35.9599990844727	5.78745603561401
35.9799995422363	-7.78498411178589
36	14.332986831665
36.0200004577637	-18.4092292785645
36.0400009155273	8.23933219909668
36.060001373291	-1.58734846115112
36.0800018310547	-7.04281759262085
36.0999984741211	5.26890182495117
36.1199989318848	-0.563542783260345
36.1399993896484	9.30203723907471
36.1599998474121	-3.54502868652344
36.1800003051758	-3.84325218200684
36.2000007629395	22.0877494812012
36.2200012207031	3.53840231895447
36.2400016784668	11.3587207794189
36.2599983215332	24.5924415588379
36.2799987792969	29.7645206451416
36.2999992370605	5.05205583572388
36.3199996948242	11.945348739624
36.3400001525879	13.6958675384521
36.3600006103516	27.2739295959473
36.3800010681152	18.3324203491211
36.4000015258789	12.531551361084
36.4199981689453	-9.55602359771729
36.439998626709	-5.96221113204956
36.4599990844727	12.0086946487427
36.4799995422363	0.642533361911774
36.5	14.797646522522
36.5200004577637	-15.5092430114746
36.5400009155273	4.90281438827515
36.560001373291	4.44319152832031
36.5800018310547	4.41833448410034
36.5999984741211	8.38864040374756
36.6199989318848	1.88244378566742
36.6399993896484	10.5822649002075
36.6599998474121	3.88515472412109
36.6800003051758	-10.1116533279419
36.7000007629395	-9.65730094909668
36.7200012207031	11.584493637085
36.7400016784668	-1.22262299060822
36.7599983215332	15.7814559936523
36.7799987792969	10.8734493255615
36.7999992370605	-12.5389451980591
36.8199996948242	1.58036231994629
36.8400001525879	13.9086799621582
36.8600006103516	2.08912992477417
36.8800010681152	3.81596732139587
36.9000015258789	8.31020545959473
36.9199981689453	-2.18023014068604
36.939998626709	25.3935489654541
36.9599990844727	16.1115779876709
36.9799995422363	25.0409107208252
37	9.55996322631836
37.0200004577637	-6.29966115951538
37.0400009155273	-3.64977765083313
37.060001373291	9.73612022399902
37.0800018310547	1.24327075481415
37.0999984741211	7.55869579315186
37.1199989318848	-10.9733638763428
37.1399993896484	1.03087496757507
37.1599998474121	-1.56612992286682
37.1800003051758	-7.62644004821777
37.2000007629395	-6.05791330337524
37.2200012207031	-6.94079637527466
37.2400016784668	20.4932823181152
37.2599983215332	12.938666343689
37.2799987792969	-5.44034337997437
37.2999992370605	-5.49353742599487
37.3199996948242	-18.2134418487549
37.3400001525879	10.2122955322266
